Datetime,Open,High,Low,Close,Volume
2025-04-15 03:45:00,1914.6666259765625,1944.8333740234375,1912.6666259765625,1940.0,258491
2025-04-15 04:00:00,1940.6666259765625,1961.6666259765625,1935.6666259765625,1961.0,291611
2025-04-15 04:15:00,1961.0,1966.6666259765625,1953.3333740234375,1955.5,265461
2025-04-15 04:30:00,1956.1666259765625,1963.3333740234375,1952.5,1959.3333740234375,113516
2025-04-15 04:45:00,1959.3333740234375,1966.5,1957.3333740234375,1961.5,111724
2025-04-15 05:00:00,1960.3333740234375,1975.0,1960.0,1973.8333740234375,159128
2025-04-15 05:15:00,1974.1666259765625,1983.3333740234375,1971.8333740234375,1976.5,191025
2025-04-15 05:30:00,1977.1666259765625,1977.3333740234375,1970.0,1970.1666259765625,80278
2025-04-15 05:45:00,1970.3333740234375,1978.3333740234375,1969.0,1978.0,50964
2025-04-15 06:00:00,1977.8333740234375,1978.0,1971.6666259765625,1972.6666259765625,40470
2025-04-15 06:15:00,1972.6666259765625,1975.0,1969.1666259765625,1973.8333740234375,33005
2025-04-15 06:30:00,1972.8333740234375,1977.6666259765625,1971.6666259765625,1977.3333740234375,34509
2025-04-15 06:45:00,1977.3333740234375,1981.3333740234375,1975.3333740234375,1978.3333740234375,59789
2025-04-15 07:00:00,1978.3333740234375,1979.6666259765625,1976.0,1976.0,20499
2025-04-15 07:15:00,1976.1666259765625,1977.5,1973.6666259765625,1975.0,19853
2025-04-15 07:30:00,1975.0,1978.5,1972.6666259765625,1974.5,30620
2025-04-15 07:45:00,1974.0,1976.6666259765625,1973.6666259765625,1975.0,30967
2025-04-15 08:00:00,1975.5,1975.6666259765625,1970.6666259765625,1971.5,31903
2025-04-15 08:15:00,1971.5,1976.6666259765625,1971.3333740234375,1973.3333740234375,27751
2025-04-15 08:30:00,1973.8333740234375,1976.3333740234375,1972.6666259765625,1976.3333740234375,38417
2025-04-15 08:45:00,1976.3333740234375,1977.6666259765625,1973.5,1975.3333740234375,42368
2025-04-15 09:00:00,1974.3333740234375,1975.1666259765625,1972.0,1973.6666259765625,33263
2025-04-15 09:15:00,1973.6666259765625,1983.0,1973.5,1976.6666259765625,92887
2025-04-15 09:30:00,1976.5,1988.0,1974.1666259765625,1985.1666259765625,157068
2025-04-15 09:45:00,1986.1666259765625,1991.6666259765625,1985.0,1987.8333740234375,221271
2025-04-16 03:45:00,1993.5,1999.0,1973.5,1984.6666259765625,175005
2025-04-16 04:00:00,1984.1666259765625,1991.3333740234375,1977.3333740234375,1983.0,141375
2025-04-16 04:15:00,1983.0,1983.0,1973.3333740234375,1981.5,118622
2025-04-16 04:30:00,1981.6666259765625,1981.6666259765625,1973.6666259765625,1973.6666259765625,62842
2025-04-16 04:45:00,1973.8333740234375,1974.8333740234375,1960.6666259765625,1968.3333740234375,160524
2025-04-16 05:00:00,1968.0,1968.3333740234375,1960.1666259765625,1965.0,73806
2025-04-16 05:15:00,1963.8333740234375,1970.3333740234375,1963.3333740234375,1965.3333740234375,63789
2025-04-16 05:30:00,1965.1666259765625,1969.0,1963.6666259765625,1968.1666259765625,46274
2025-04-16 05:45:00,1968.1666259765625,1973.3333740234375,1965.5,1971.3333740234375,49088
2025-04-16 06:00:00,1971.3333740234375,1971.3333740234375,1963.3333740234375,1966.0,45428
2025-04-16 06:15:00,1965.8333740234375,1968.1666259765625,1963.6666259765625,1964.1666259765625,33731
2025-04-16 06:30:00,1964.1666259765625,1969.1666259765625,1963.3333740234375,1967.3333740234375,33825
2025-04-16 06:45:00,1967.1666259765625,1971.0,1964.8333740234375,1969.3333740234375,36628
2025-04-16 07:00:00,1969.6666259765625,1970.8333740234375,1967.8333740234375,1969.1666259765625,27825
2025-04-16 07:15:00,1969.0,1969.1666259765625,1964.5,1967.6666259765625,26006
2025-04-16 07:30:00,1967.6666259765625,1968.0,1965.0,1967.6666259765625,24603
2025-04-16 07:45:00,1967.6666259765625,1967.6666259765625,1960.3333740234375,1961.6666259765625,62315
2025-04-16 08:00:00,1962.8333740234375,1963.1666259765625,1954.1666259765625,1959.1666259765625,69985
2025-04-16 08:15:00,1958.6666259765625,1970.0,1958.6666259765625,1969.0,79879
2025-04-16 08:30:00,1969.0,1983.0,1968.5,1982.8333740234375,137891
2025-04-16 08:45:00,1982.5,1989.3333740234375,1980.0,1980.8333740234375,153999
2025-04-16 09:00:00,1981.0,1983.3333740234375,1974.5,1979.1666259765625,79035
2025-04-16 09:15:00,1979.3333740234375,1980.0,1976.8333740234375,1979.6666259765625,39704
2025-04-16 09:30:00,1979.5,1981.8333740234375,1976.6666259765625,1978.0,86121
2025-04-16 09:45:00,1977.6666259765625,1978.3333740234375,1973.0,1976.8333740234375,179591
2025-04-17 03:45:00,1969.0,2013.3333740234375,1969.0,1993.3333740234375,347827
2025-04-17 04:00:00,1994.0,1996.6666259765625,1967.6666259765625,1970.5,318223
2025-04-17 04:15:00,1971.1666259765625,1982.3333740234375,1968.3333740234375,1970.1666259765625,157548
2025-04-17 04:30:00,1970.0,1970.3333740234375,1959.8333740234375,1963.0,141797
2025-04-17 04:45:00,1962.6666259765625,1969.1666259765625,1955.3333740234375,1964.5,129145
2025-04-17 05:00:00,1964.5,1975.0,1961.6666259765625,1972.0,81569
2025-04-17 05:15:00,1972.0,1972.8333740234375,1964.0,1968.1666259765625,44573
2025-04-17 05:30:00,1968.3333740234375,1973.3333740234375,1967.5,1970.6666259765625,31188
2025-04-17 05:45:00,1971.0,1976.8333740234375,1971.0,1973.6666259765625,50240
2025-04-17 06:00:00,1973.6666259765625,1981.5,1973.3333740234375,1978.3333740234375,74403
2025-04-17 06:15:00,1978.3333740234375,1980.0,1968.3333740234375,1970.0,63826
2025-04-17 06:30:00,1970.3333740234375,1972.6666259765625,1965.8333740234375,1971.1666259765625,35528
2025-04-17 06:45:00,1971.0,1979.0,1970.0,1979.0,49046
2025-04-17 07:00:00,1979.0,1986.5,1975.6666259765625,1985.0,94148
2025-04-17 07:15:00,1984.1666259765625,1989.8333740234375,1979.1666259765625,1981.6666259765625,84129
2025-04-17 07:30:00,1981.3333740234375,1988.3333740234375,1980.6666259765625,1986.6666259765625,55954
2025-04-17 07:45:00,1986.6666259765625,1986.6666259765625,1980.3333740234375,1982.5,44739
2025-04-17 08:00:00,1982.6666259765625,1986.6666259765625,1976.3333740234375,1986.3333740234375,52258
2025-04-17 08:15:00,1986.3333740234375,1987.3333740234375,1982.0,1982.3333740234375,43957
2025-04-17 08:30:00,1982.6666259765625,1986.1666259765625,1980.0,1980.3333740234375,51188
2025-04-17 08:45:00,1980.5,1982.0,1976.1666259765625,1978.8333740234375,75083
2025-04-17 09:00:00,1978.8333740234375,1981.0,1977.0,1979.5,34017
2025-04-17 09:15:00,1979.5,1984.5,1977.5,1978.3333740234375,56562
2025-04-17 09:30:00,1978.3333740234375,1980.0,1976.8333740234375,1977.0,60449
2025-04-17 09:45:00,1976.6666259765625,1979.0,1973.8333740234375,1977.0,177864
2025-04-21 03:45:00,1994.8333740234375,2021.0,1993.0,2015.6666259765625,270528
2025-04-21 04:00:00,2015.5,2029.1666259765625,2014.6666259765625,2018.0,278013
2025-04-21 04:15:00,2018.3333740234375,2026.6666259765625,2010.6666259765625,2025.8333740234375,157018
2025-04-21 04:30:00,2025.0,2026.5,2016.8333740234375,2021.0,86232
2025-04-21 04:45:00,2020.1666259765625,2039.8333740234375,2020.1666259765625,2038.1666259765625,254187
2025-04-21 05:00:00,2038.1666259765625,2038.3333740234375,2026.1666259765625,2029.8333740234375,108873
2025-04-21 05:15:00,2030.0,2044.3333740234375,2027.0,2044.0,127531
2025-04-21 05:30:00,2044.3333740234375,2064.333251953125,2039.6666259765625,2062.833251953125,319117
2025-04-21 05:45:00,2061.666748046875,2089.666748046875,2058.5,2086.5,389428
2025-04-21 06:00:00,2087.5,2092.5,2077.5,2091.333251953125,203245
2025-04-21 06:15:00,2091.166748046875,2104.333251953125,2088.0,2095.666748046875,276578
2025-04-21 06:30:00,2095.333251953125,2095.333251953125,2083.5,2085.0,154900
2025-04-21 06:45:00,2084.333251953125,2092.0,2081.833251953125,2083.166748046875,104413
2025-04-21 07:00:00,2083.166748046875,2087.333251953125,2082.333251953125,2085.333251953125,54250
2025-04-21 07:15:00,2086.333251953125,2092.666748046875,2084.5,2088.666748046875,69031
2025-04-21 07:30:00,2089.333251953125,2091.5,2082.0,2083.666748046875,68834
2025-04-21 07:45:00,2084.166748046875,2084.666748046875,2075.333251953125,2081.666748046875,96937
2025-04-21 08:00:00,2081.666748046875,2085.333251953125,2079.0,2079.5,57657
2025-04-21 08:15:00,2080.0,2080.0,2072.333251953125,2074.666748046875,71492
2025-04-21 08:30:00,2074.666748046875,2083.333251953125,2071.166748046875,2079.833251953125,79331
2025-04-21 08:45:00,2080.0,2088.5,2079.0,2088.0,93643
2025-04-21 09:00:00,2087.833251953125,2096.0,2086.666748046875,2089.666748046875,125130
2025-04-21 09:15:00,2089.166748046875,2090.666748046875,2081.5,2087.333251953125,74377
2025-04-21 09:30:00,2088.333251953125,2092.5,2084.333251953125,2091.333251953125,105659
2025-04-21 09:45:00,2090.666748046875,2102.833251953125,2090.666748046875,2101.333251953125,281447
2025-04-22 03:45:00,2109.5,2133.0,2101.0,2131.333251953125,317093
2025-04-22 04:00:00,2131.5,2131.5,2117.333251953125,2122.333251953125,239740
2025-04-22 04:15:00,2121.666748046875,2136.0,2116.666748046875,2123.166748046875,226852
2025-04-22 04:30:00,2124.0,2130.0,2122.666748046875,2124.5,81307
2025-04-22 04:45:00,2123.5,2124.5,2106.666748046875,2107.333251953125,228288
2025-04-22 05:00:00,2107.833251953125,2114.166748046875,2102.333251953125,2107.0,172737
2025-04-22 05:15:00,2107.5,2108.0,2098.0,2103.166748046875,138069
2025-04-22 05:30:00,2102.166748046875,2110.0,2101.0,2110.0,74202
2025-04-22 05:45:00,2109.666748046875,2111.666748046875,2102.0,2102.5,77890
2025-04-22 06:00:00,2102.833251953125,2106.0,2100.0,2103.5,60996
2025-04-22 06:15:00,2101.666748046875,2102.5,2091.666748046875,2096.5,122911
2025-04-22 06:30:00,2096.0,2101.666748046875,2092.0,2098.666748046875,58239
2025-04-22 06:45:00,2098.833251953125,2099.833251953125,2090.5,2095.0,66687
2025-04-22 07:00:00,2094.666748046875,2098.333251953125,2088.833251953125,2090.5,63275
2025-04-22 07:15:00,2090.5,2095.833251953125,2088.666748046875,2094.833251953125,60334
2025-04-22 07:30:00,2094.666748046875,2095.166748046875,2088.833251953125,2092.0,56899
2025-04-22 07:45:00,2092.166748046875,2099.5,2090.833251953125,2097.333251953125,63565
2025-04-22 08:00:00,2097.0,2107.666748046875,2096.0,2103.0,107439
2025-04-22 08:15:00,2103.333251953125,2108.333251953125,2100.0,2102.0,62352
2025-04-22 08:30:00,2102.0,2104.333251953125,2097.166748046875,2098.333251953125,46416
2025-04-22 08:45:00,2098.333251953125,2099.166748046875,2093.333251953125,2096.333251953125,49531
2025-04-22 09:00:00,2097.0,2097.166748046875,2091.666748046875,2094.5,47159
2025-04-22 09:15:00,2094.333251953125,2094.333251953125,2078.0,2078.333251953125,194026
2025-04-22 09:30:00,2079.166748046875,2086.833251953125,2077.0,2083.333251953125,139682
2025-04-22 09:45:00,2083.5,2083.5,2075.333251953125,2079.666748046875,220429
2025-04-23 03:45:00,2099.166748046875,2111.666748046875,2094.166748046875,2094.333251953125,157568
2025-04-23 04:00:00,2095.333251953125,2098.166748046875,2077.5,2088.333251953125,207396
2025-04-23 04:15:00,2087.666748046875,2096.333251953125,2086.5,2089.333251953125,80088
2025-04-23 04:30:00,2089.333251953125,2102.833251953125,2075.333251953125,2076.666748046875,142971
2025-04-23 04:45:00,2076.0,2095.0,2075.0,2093.333251953125,132766
2025-04-23 05:00:00,2093.666748046875,2094.0,2079.333251953125,2081.666748046875,85925
2025-04-23 05:15:00,2081.833251953125,2083.0,2075.0,2080.666748046875,100278
2025-04-23 05:30:00,2080.166748046875,2093.166748046875,2077.833251953125,2089.666748046875,115679
2025-04-23 05:45:00,2088.666748046875,2130.0,2088.333251953125,2125.666748046875,369710
2025-04-23 06:00:00,2125.0,2136.0,2115.666748046875,2122.0,299355
2025-04-23 06:15:00,2122.166748046875,2138.833251953125,2120.666748046875,2128.166748046875,219388
2025-04-23 06:30:00,2128.5,2133.0,2124.666748046875,2127.333251953125,93342
2025-04-23 06:45:00,2127.333251953125,2138.333251953125,2125.833251953125,2135.0,102231
2025-04-23 07:00:00,2135.0,2138.333251953125,2130.333251953125,2134.833251953125,94643
2025-04-23 07:15:00,2134.833251953125,2147.666748046875,2132.0,2145.166748046875,157276
2025-04-23 07:30:00,2145.166748046875,2150.0,2142.166748046875,2148.666748046875,158311
2025-04-23 07:45:00,2148.666748046875,2151.666748046875,2144.0,2149.666748046875,104594
2025-04-23 08:00:00,2149.166748046875,2151.666748046875,2140.5,2147.833251953125,101021
2025-04-23 08:15:00,2148.0,2153.0,2145.666748046875,2149.166748046875,86973
2025-04-23 08:30:00,2149.0,2150.666748046875,2141.333251953125,2144.166748046875,95506
2025-04-23 08:45:00,2144.0,2146.5,2137.166748046875,2138.166748046875,101206
2025-04-23 09:00:00,2138.333251953125,2144.5,2136.833251953125,2138.666748046875,64093
2025-04-23 09:15:00,2138.666748046875,2144.333251953125,2137.5,2141.666748046875,59391
2025-04-23 09:30:00,2141.666748046875,2147.166748046875,2141.166748046875,2142.833251953125,120535
2025-04-23 09:45:00,2142.833251953125,2152.833251953125,2141.0,2146.333251953125,230630
2025-04-24 03:45:00,2150.0,2174.166748046875,2140.166748046875,2167.833251953125,253870
2025-04-24 04:00:00,2166.5,2180.666748046875,2160.666748046875,2178.0,234854
2025-04-24 04:15:00,2178.0,2180.333251953125,2164.0,2176.666748046875,160935
2025-04-24 04:30:00,2177.0,2183.166748046875,2161.833251953125,2168.666748046875,236594
2025-04-24 04:45:00,2168.666748046875,2173.333251953125,2166.0,2169.0,89182
2025-04-24 05:00:00,2170.5,2170.5,2152.333251953125,2153.666748046875,117117
2025-04-24 05:15:00,2153.166748046875,2162.666748046875,2152.666748046875,2157.5,66921
2025-04-24 05:30:00,2158.5,2171.5,2157.833251953125,2170.666748046875,70566
2025-04-24 05:45:00,2170.0,2170.833251953125,2163.666748046875,2164.0,43865
2025-04-24 06:00:00,2164.0,2166.0,2158.333251953125,2159.5,44444
2025-04-24 06:15:00,2159.833251953125,2168.333251953125,2159.833251953125,2164.0,41342
2025-04-24 06:30:00,2164.166748046875,2164.666748046875,2160.5,2162.5,21483
2025-04-24 06:45:00,2161.333251953125,2163.333251953125,2160.666748046875,2161.333251953125,21457
2025-04-24 07:00:00,2162.0,2168.333251953125,2159.666748046875,2166.666748046875,37085
2025-04-24 07:15:00,2165.666748046875,2174.666748046875,2165.333251953125,2174.666748046875,63086
2025-04-24 07:30:00,2174.166748046875,2182.166748046875,2173.166748046875,2178.666748046875,142158
2025-04-24 07:45:00,2179.5,2181.0,2174.5,2178.5,53129
2025-04-24 08:00:00,2178.333251953125,2185.5,2178.333251953125,2183.833251953125,129608
2025-04-24 08:15:00,2183.666748046875,2188.0,2180.666748046875,2183.166748046875,105123
2025-04-24 08:30:00,2183.333251953125,2186.166748046875,2175.666748046875,2179.166748046875,70547
2025-04-24 08:45:00,2179.166748046875,2180.0,2176.5,2179.666748046875,37623
2025-04-24 09:00:00,2179.666748046875,2184.666748046875,2173.833251953125,2173.833251953125,93875
2025-04-24 09:15:00,2173.333251953125,2174.0,2163.833251953125,2166.333251953125,103310
2025-04-24 09:30:00,2167.333251953125,2169.166748046875,2158.333251953125,2166.333251953125,166428
2025-04-24 09:45:00,2166.333251953125,2169.666748046875,2162.666748046875,2163.666748046875,155637
2025-04-25 03:45:00,2174.666748046875,2198.0,2169.166748046875,2183.5,211066
2025-04-25 04:00:00,2183.0,2184.833251953125,2128.0,2128.333251953125,390741
2025-04-25 04:15:00,2128.333251953125,2145.0,2119.0,2120.833251953125,289699
2025-04-25 04:30:00,2120.833251953125,2121.833251953125,2096.5,2119.333251953125,367220
2025-04-25 04:45:00,2119.333251953125,2122.833251953125,2095.0,2096.0,205992
2025-04-25 05:00:00,2097.0,2105.166748046875,2091.666748046875,2096.666748046875,160973
2025-04-25 05:15:00,2097.333251953125,2105.0,2088.833251953125,2090.666748046875,118396
2025-04-25 05:30:00,2090.0,2095.333251953125,2076.666748046875,2088.666748046875,163431
2025-04-25 05:45:00,2088.5,2090.0,2069.666748046875,2079.5,140052
2025-04-25 06:00:00,2079.5,2083.333251953125,2070.5,2076.666748046875,87070
2025-04-25 06:15:00,2076.666748046875,2076.666748046875,2058.0,2060.166748046875,154663
2025-04-25 06:30:00,2060.0,2086.666748046875,2060.0,2082.666748046875,115066
2025-04-25 06:45:00,2083.166748046875,2095.0,2082.166748046875,2093.0,132519
2025-04-25 07:00:00,2093.0,2106.333251953125,2090.666748046875,2093.666748046875,171006
2025-04-25 07:15:00,2093.666748046875,2113.333251953125,2093.666748046875,2113.333251953125,114202
2025-04-25 07:30:00,2113.333251953125,2113.666748046875,2101.0,2104.666748046875,92393
2025-04-25 07:45:00,2104.333251953125,2111.666748046875,2097.166748046875,2101.0,81249
2025-04-25 08:00:00,2101.0,2111.5,2099.833251953125,2109.333251953125,57444
2025-04-25 08:15:00,2109.666748046875,2128.333251953125,2108.666748046875,2127.333251953125,138279
2025-04-25 08:30:00,2127.333251953125,2140.833251953125,2110.333251953125,2115.166748046875,236607
2025-04-25 08:45:00,2115.166748046875,2128.333251953125,2114.166748046875,2119.0,94779
2025-04-25 09:00:00,2119.333251953125,2121.166748046875,2103.333251953125,2109.833251953125,107574
2025-04-25 09:15:00,2109.666748046875,2116.666748046875,2101.666748046875,2108.166748046875,99582
2025-04-25 09:30:00,2108.166748046875,2108.333251953125,2102.333251953125,2102.666748046875,115456
2025-04-25 09:45:00,2103.333251953125,2103.666748046875,2095.0,2097.0,203291
2025-04-28 03:45:00,2092.0,2136.0,2091.5,2125.0,228440
2025-04-28 04:00:00,2126.166748046875,2146.666748046875,2123.333251953125,2129.5,259399
2025-04-28 04:15:00,2128.333251953125,2136.666748046875,2121.166748046875,2133.0,122359
2025-04-28 04:30:00,2133.833251953125,2141.666748046875,2133.0,2140.5,92030
2025-04-28 04:45:00,2140.0,2152.5,2136.0,2147.166748046875,144680
2025-04-28 05:00:00,2147.166748046875,2159.166748046875,2146.666748046875,2151.666748046875,138899
2025-04-28 05:15:00,2151.666748046875,2156.666748046875,2150.0,2150.666748046875,53873
2025-04-28 05:30:00,2151.833251953125,2151.833251953125,2142.333251953125,2144.333251953125,57131
2025-04-28 05:45:00,2144.833251953125,2153.0,2143.666748046875,2153.0,37769
2025-04-28 06:00:00,2153.333251953125,2153.833251953125,2146.666748046875,2148.5,29614
2025-04-28 06:15:00,2147.833251953125,2151.0,2146.666748046875,2147.5,17613
2025-04-28 06:30:00,2148.333251953125,2158.833251953125,2147.5,2156.666748046875,78936
2025-04-28 06:45:00,2156.666748046875,2165.833251953125,2155.833251953125,2164.666748046875,108103
2025-04-28 07:00:00,2164.0,2172.666748046875,2161.666748046875,2167.0,128905
2025-04-28 07:15:00,2167.666748046875,2170.0,2165.0,2167.666748046875,40811
2025-04-28 07:30:00,2167.666748046875,2172.0,2165.333251953125,2170.0,76695
2025-04-28 07:45:00,2169.0,2175.0,2165.0,2175.0,78751
2025-04-28 08:00:00,2174.833251953125,2179.0,2172.166748046875,2177.166748046875,91010
2025-04-28 08:15:00,2177.333251953125,2178.333251953125,2171.833251953125,2177.333251953125,64145
2025-04-28 08:30:00,2177.333251953125,2178.333251953125,2174.166748046875,2175.666748046875,51291
2025-04-28 08:45:00,2176.333251953125,2176.666748046875,2165.0,2166.833251953125,94126
2025-04-28 09:00:00,2166.833251953125,2170.0,2162.0,2165.666748046875,75325
2025-04-28 09:15:00,2165.166748046875,2178.0,2165.166748046875,2175.833251953125,120498
2025-04-28 09:30:00,2176.666748046875,2195.0,2176.166748046875,2192.666748046875,229203
2025-04-28 09:45:00,2191.666748046875,2198.333251953125,2178.333251953125,2180.0,261044
2025-04-29 03:45:00,2198.166748046875,2246.666748046875,2188.333251953125,2240.833251953125,386090
2025-04-29 04:00:00,2241.5,2269.0,2234.333251953125,2253.333251953125,589735
2025-04-29 04:15:00,2253.333251953125,2261.0,2241.666748046875,2259.5,268149
2025-04-29 04:30:00,2260.0,2262.166748046875,2239.0,2239.0,175998
2025-04-29 04:45:00,2239.166748046875,2241.333251953125,2227.0,2230.666748046875,196938
2025-04-29 05:00:00,2230.666748046875,2237.0,2219.833251953125,2223.333251953125,176810
2025-04-29 05:15:00,2223.166748046875,2235.0,2222.333251953125,2232.0,91591
2025-04-29 05:30:00,2232.333251953125,2234.0,2226.666748046875,2229.666748046875,73962
2025-04-29 05:45:00,2229.5,2239.333251953125,2221.833251953125,2236.666748046875,100906
2025-04-29 06:00:00,2236.666748046875,2243.833251953125,2232.0,2241.333251953125,97020
2025-04-29 06:15:00,2241.333251953125,2241.333251953125,2229.166748046875,2232.5,66312
